Date,Open,High,Low,Close,Volume,Stock,Daily_Return,Cumulative_Return,MA_20,MA_50,Normalized_Close
2013-07-23,311.31082894630964,313.16131036126023,310.1158980382937,312.2440999552136,2799032.0,AAPL,0.0036719959754574205,0.9024005136572806,302.01694457872793,292.66219024040834,0.46373291547469053
2013-07-24,312.8095379177802,313.21266747334363,310.5546674178253,311.5618709963685,4803245.0,AAPL,-0.002184921857428024,0.9002155917998526,302.7994721786298,293.34595207285037,0.4620066888750665
2013-07-25,312.95086032875867,316.4466160821246,312.1415405660635,316.1175305910974,2490195.0,AAPL,0.014622006152935185,0.9148375979527877,303.8912642579461,294.1023657320443,0.47353375859161173
2013-07-26,317.9635867881122,319.5743734488627,317.92040564076,319.0289628291793,4144707.0,AAPL,0.009209967674484565,0.9240475656272723,305.0885077339464,294.9238970810055,0.48090048160625437
2013-07-29,318.9451876002037,319.951829797168,313.2611368811969,313.8587724613979,3287829.0,AAPL,-0.01620602192958176,0.9078415436976905,306.03345674639695,295.6839104205265,0.4678184802894345
2013-07-30,313.8042053792413,317.1699959936501,312.84209626535613,315.72479426520727,2834829.0,AAPL,0.005945418664500934,0.9137869623621915,307.1500098089145,296.47682396576926,0.4725400278453563
2013-07-31,317.1809074959781,320.05129721262495,310.7813892298582,312.5642271943344,5112666.0,AAPL,-0.010010512725896259,0.9037764496362952,308.0759466885913,297.1740855391179,0.4645429252936376
2013-08-01,312.0176510840543,313.7941834622264,310.806708654391,312.95307782109523,4159428.0,AAPL,0.0012440663163895138,0.9050205159526847,308.9052100760372,297.8671972969993,0.46552682415411883
2013-08-02,311.47326025410604,311.7408730583955,310.1016503713714,311.3541391733483,2828592.0,AAPL,-0.005109196109779113,0.8999113198429056,309.6387752161826,298.490417656595,0.4614810703215931
2013-08-05,312.0653220838352,316.92991998556823,311.59329462867447,315.9507051920939,8002770.0,AAPL,0.014763144087146518,0.9146744639300521,310.47213777947115,299.14942631368854,0.4731116445234252
2013-08-07,314.1769589236249,315.0779690207599,311.3277883465537,312.89890287211193,2402964.0,AAPL,-0.009659109062999272,0.9050153548670529,311.0460780967202,299.75870518174656,0.46538974665725247
2013-08-08,311.6758057127855,314.580644851632,311.2388352856636,314.359462608146,2307620.0,AAPL,0.00466783271730109,0.909683187584354,311.75321952590446,300.40927256858015,0.46908536384557864
2013-08-12,313.6286995358553,314.43512484107526,311.77592049376466,311.7894409463078,2588853.0,AAPL,-0.00817542325755194,0.901507764326802,312.1529789799258,301.02311717377034,0.46258250333701106
2013-08-13,313.6114786993942,316.67143084896964,313.2351317408063,315.08476998663394,2373544.0,AAPL,0.010569084797498407,0.9120768491243004,312.6322043137418,301.70560742392064,0.47092059067583375
2013-08-14,315.77493527130974,317.6040408335628,315.13804682614995,316.9953817683851,4410097.0,AAPL,0.0060638023914394434,0.9181406515157399,313.1597344051866,302.36600891722793,0.47575496311994264
2013-08-15,318.50068626239204,319.8068790596189,315.2549921450798,316.9003176430741,1377159.0,AAPL,-0.0002998911996150433,0.9178407603161248,313.57276440029455,303.0349330752945,0.47551442477917866
2013-08-16,316.7114620652736,320.7724758952347,315.47738423479234,320.3158329804919,5122955.0,AAPL,0.010777885496677575,0.9286186458128024,314.0730691975683,303.72890351523694,0.48415661645168595
2013-08-19,322.1704648312029,325.910895376588,321.66563885152385,324.70838637953176,4603796.0,AAPL,0.013713194749593871,0.9423318405623963,314.70158900526866,304.5108487485476,0.4952709827056889
2013-08-21,323.84685260482075,326.48004832473714,323.54566295866465,324.7535971327756,3677098.0,AAPL,0.0001392349416902139,0.9424710755040865,315.51330042154007,305.2501070729536,0.4953853783258495
2013-08-22,325.72350152315414,327.9679777966484,324.2004577911628,327.1080898439121,2804497.0,AAPL,0.007250089704699647,0.9497211652087861,316.3136181320353,306.09466713477195,0.5013428914068907
2013-08-23,325.99833765951934,328.6626721551585,325.6658138365684,326.8776562656085,1660656.0,AAPL,-0.0007044569836642811,0.9490167082251219,317.0452959475551,306.900188205882,0.5007598311788586
2013-08-26,327.009320085782,333.61103863268164,326.6731009297844,332.964240425516,4626441.0,AAPL,0.018620373840914306,0.9676370820660362,318.1154144190124,307.74499835789777,0.5161605604229953
2013-08-28,332.092156657306,334.39450669256644,330.46411548690065,333.9476603617314,1811550.0,AAPL,0.0029535301897845034,0.9705906122558207,319.0069209075441,308.5884377153253,0.5186488828996156
2013-08-29,334.3743930853266,339.4466922189905,332.3921881999162,338.9990485787934,3876576.0,AAPL,0.01512628719000575,0.9857168994458264,320.0054251950248,309.4950547882979,0.5314302821531466
2013-08-30,338.8166875859459,341.39053630584897,337.2160336502505,340.32064342499785,1040936.0,AAPL,0.0038985208122117587,0.9896154202580382,321.3285187432048,310.3100918043933,0.5347742800117338
2013-09-02,340.4099701890499,342.18061488263254,340.0273231213522,341.6713144634644,5422000.0,AAPL,0.003968819008078217,0.9935842392661164,322.6258447531177,311.15743663177625,0.5381918486207967
2013-09-03,339.19709259905017,343.15025184015707,338.0663468008483,342.3823636399491,2010403.0,AAPL,0.002081091231206589,0.995665330497323,324.11675157539844,312.04003060842786,0.5399909982848136
2013-09-04,340.5929821430637,342.01565807463703,339.3059929221919,339.55738959260503,3131224.0,AAPL,-0.008250933305416486,0.9874143971919065,325.4469671639739,312.84287379414394,0.532843038233355
2013-09-05,339.0190866895218,341.8357445819529,338.43939062348005,340.5794536099403,4284897.0,AAPL,0.0030099890288399767,0.9904243862207465,326.90823288580356,313.7262151301038,0.5354291408465149
2013-09-09,339.0618051570447,343.9849443626826,337.9761342253307,343.42710486066386,1405106.0,AAPL,0.008361195076626471,0.9987855812973729,328.28205286923196,314.62433326021653,0.5426344804494734
2013-09-10,346.38941325559955,349.3550081367945,345.2048606949615,347.9433501534538,2101128.0,AAPL,0.013150520820487621,1.0119361021178606,330.0342752332991,315.66074759273545,0.5540618211593112
2013-09-12,349.3440575486417,351.4240338054368,346.7912689485028,346.88398993182705,1376869.0,AAPL,-0.0030446341945019606,1.0088914679233585,331.66050159948315,316.6802010114054,0.5513813489081019
2013-09-13,347.4910889589245,347.88639047590266,346.7959709088814,347.36046030062624,2517782.0,AAPL,0.001373572671638179,1.0102650405949967,333.4390525671991,317.7417764373225,0.5525869497755089
2013-09-16,345.81698659402906,346.70456195994245,341.1989748515451,342.4138264049802,1048154.0,AAPL,-0.014240636056748968,0.9960244045382478,334.80550538811633,318.6883710992386,0.5400706077197258
2013-09-17,341.6767084460351,343.96403723693385,341.15944391558764,342.76890537463845,2290829.0,AAPL,0.0010369878266489607,0.9970613923648968,336.09418156842906,319.6445533624837,0.5409690550143536
2013-09-19,342.5246763155926,346.4065348592168,342.4820721139726,345.4615259581764,3874995.0,AAPL,0.007855498387740356,1.0049168907526371,337.5222419841842,320.6859092213501,0.5477821244593488
2013-09-23,346.2343570359085,348.2838639151955,343.7759642834853,344.0971078653829,1617600.0,AAPL,-0.003949551513758753,1.0009673392388785,338.7113057284287,321.68694158664175,0.5443297720280249
2013-09-26,345.5655598572381,347.30670898053506,341.4911619680796,342.5682515023387,5819731.0,AAPL,-0.004443095649738327,0.99652424358914,339.6042989845691,322.610950415245,0.5404613456197425
2013-09-30,340.82577226896615,345.2761003526172,339.7417927550072,344.8956072003453,4441266.0,AAPL,0.006793845278422417,1.0033180888675624,340.61139948794755,323.5752058318431,0.5463501946059928
2013-10-01,345.2959088777821,346.4936738601151,342.0852099295082,343.0012753127432,3878708.0,AAPL,-0.005492479022795149,0.9978256098447673,341.4060587613891,324.4495622595715,0.5415570147643889
2013-10-03,344.5317718366801,345.6746874319165,341.94734677256184,342.09182506404125,2539433.0,AAPL,-0.0026514485926407705,0.9951741612521265,342.16676720131073,325.2629968303097,0.5392558559085678
2013-10-04,342.0943513656891,344.50296541973097,342.08949167814546,343.68765760996536,2307574.0,AAPL,0.0046649245290364405,0.999839085781163,342.70293806053326,326.1324173020198,0.5432937504505752
2013-10-07,344.5155810250432,347.34534625178816,343.1246354769646,346.9835015083119,5286682.0,AAPL,0.009589648698082875,1.0094287344792459,343.35473011786223,326.9962022948684,0.5516331405215648
2013-10-08,349.13539156510257,351.2428492597227,348.4006151631272,350.0133210099938,1013606.0,AAPL,0.008731883471437163,1.018160617950683,343.90544373942225,327.886463448862,0.5592994158211602
2013-10-09,349.8318779081964,350.6999524668445,346.1676691975213,346.48414602236585,4753344.0,AAPL,-0.010082973349254787,1.0080776446014283,344.2136188692906,328.6872507705196,0.5503696340237352
2013-10-10,345.9979363085377,348.73233032834275,345.76213486445084,347.56488074772574,2492931.0,AAPL,0.003119146251759908,1.0111967908531883,344.5082971835037,329.4657540306557,0.5531041896386298
2013-10-14,345.86778290600955,346.9374839856504,343.2032568041429,343.3386324721297,990333.0,AAPL,-0.012159595257449474,0.9990371955957387,344.55611062511275,330.126331939398,0.5424106210127845
2013-10-17,343.44989145100294,345.6438218965604,340.79069850329984,341.4731501987182,3758305.0,AAPL,-0.005433359654226866,0.9936038359415118,344.65189865541845,330.71303513886187,0.5376904386169193
2013-10-18,341.671393507281,346.5491035395039,339.90592600008,345.73359620240103,4131920.0,AAPL,0.012476664713473085,1.0060805006549849,344.90960578504144,331.457319686763,0.5484705368852033
2013-10-22,344.2294166438671,348.88658843338413,343.6096697183301,346.9455688477508,4722716.0,AAPL,0.0035055101924206244,1.0095860108474055,345.0855289843958,332.17419635103784,0.5515371604743883
2013-10-24,345.82211960081133,347.65629782971695,345.55843763861304,347.6407975563621,1701540.0,AAPL,0.002003855275973798,1.0115898661233793,345.0704013545412,332.88213030306076,0.5532962800105314
2013-10-25,346.8209190260326,351.02459109176067,345.692843447666,349.6299904212653,3173562.0,AAPL,0.005721977624276731,1.017311843747656,345.2077013790131,333.6434926915588,0.5583294841726519
2013-10-28,348.87628651596395,349.3299834891105,345.80420493418086,346.70280138328525,2813506.0,AAPL,-0.008372248142824112,1.008939595604832,345.1748184331461,334.25519810740246,0.5509228921275958
2013-10-29,347.99116316278344,349.9036992092475,347.124596376929,348.8400669557214,2649814.0,AAPL,0.006164546591227005,1.015104142196059,345.49613046068316,334.8514201899333,0.556330760899167
2013-10-30,348.3315114168224,349.2880042585902,346.4927327887216,347.0284367233971,4116737.0,AAPL,-0.005193297456149937,1.009910844739909,345.7091070281211,335.51481347517336,0.5517468389545236
2013-10-31,346.9918253724282,347.0390111747486,345.479095401561,347.02893929436675,4175247.0,AAPL,1.4482126433623677e-06,1.0099122929525524,345.78747769493054,336.14089637575654,0.5517481105970782
2013-11-01,346.5153537766315,348.25697357249857,346.4813079478602,347.60829696358263,3829963.0,AAPL,0.0016694794111231648,1.0115817723636755,345.96303714984055,336.8417777711415,0.5532140445864381
2013-11-04,347.37377140404567,351.541753591268,346.6300237433389,349.85611687275207,5360079.0,AAPL,0.006466531233012995,1.0180483035966885,346.3274304183612,337.57983855217464,0.5589016461871402
2013-11-05,348.334360931938,352.50122601196813,347.8890872992592,350.9006491417626,5924532.0,AAPL,0.002985605277813219,1.0210339088745017,346.6276825154321,338.3707687515429,0.5615445996466122
2013-11-06,353.1421999081866,353.28814986534377,350.92127088761737,351.0381805366259,1554774.0,AAPL,0.0003919382742656463,1.0214258471487674,347.02952777662625,339.0725182584335,0.561892591840462
2013-11-07,350.5312293334515,352.1638954757778,349.1762949460331,350.92419922246023,5615405.0,AAPL,-0.0003246977693178721,1.0211011493794495,347.47114648454715,339.83302418544054,0.5616041878174111
2013-11-08,350.53607850163377,355.2968907673559,350.28669353077504,354.06345720448047,3477375.0,AAPL,0.008945686814918696,1.0300468361943682,347.98993646427294,340.62710407736716,0.5695473725230544
2013-11-11,355.0323318333533,356.4768826056396,352.0832528044035,352.71266031887416,4698658.0,AAPL,-0.003815126520741674,1.0262317096736266,348.276394404801,341.4455684648185,0.5661294854861713
2013-11-13,352.8878794500043,355.451099427594,352.5285925872239,354.8516557637957,5511502.0,AAPL,0.006064413573892535,1.032296123247519,348.51831114249114,342.2409061803618,0.5715417313101375
2013-11-14,355.26759134408184,357.08858318162555,353.68378893694927,356.25658094204687,4009518.0,AAPL,0.003959190144476432,1.0362553133919956,349.00693288847515,343.026130163835,0.5750965777905394
2013-11-15,354.6811317594655,356.6311015010661,354.28418956948224,356.0793744829466,4053679.0,AAPL,-0.0004974124509691258,1.0357579009410265,349.43265757523625,343.8097113006325,0.5746481967897652
2013-11-18,354.6421212016412,357.68108323587734,354.3070745045161,355.68750630970453,3740160.0,AAPL,-0.00110050792414218,1.034657393016884,350.05010126711494,344.5171447672167,0.5736566627080961
2013-11-19,355.4642786828047,355.7405655189102,355.0086677951225,355.233064315519,4609840.0,AAPL,-0.0012776439602852907,1.033379749056599,350.738096972955,345.1276383259364,0.5725067996772492
2013-11-20,357.383104387105,358.36187326732613,354.1322685276208,356.1058713390108,2499131.0,AAPL,0.002456998267246213,1.0358367473238452,351.25671072978554,345.7546838100612,0.5747152411113986
2013-11-21,357.5524296053994,364.5421968584593,356.5597514156215,364.14193623537625,1187292.0,AAPL,0.022566504916497587,1.0584032522403426,352.11652909916677,346.4953607378904,0.595048691928107
2013-11-22,366.72384429612543,369.72655904572696,366.178463474866,368.9366805199701,9927648.0,AAPL,0.01316724004426284,1.0715704922846054,353.18132324734717,347.3365412229777,0.6071807115604494
2013-11-25,369.5159099815877,369.7719942320318,369.099600671152,369.2298676322689,4817101.0,AAPL,0.0007946813851245071,1.0723651736697302,354.1613171078974,348.0618537671127,0.6079225554610278
2013-11-26,369.4858615938954,369.8388130259645,367.6902333826727,368.01133717304975,2224920.0,AAPL,-0.003300194718897309,1.0690649789508329,355.2267438973856,348.74312730333907,0.6048393388020383
2013-11-28,369.6110089125065,371.0887555423735,368.6737117201132,370.7215122629651,3258461.0,AAPL,0.007364379344218408,1.076429358295051,356.32081616274775,349.37757657702247,0.6116968259684731
2013-12-03,369.0621599998574,371.8330820370105,367.1999103266109,371.7483675463763,1772922.0,AAPL,0.0027698831857450035,1.0791992414807963,357.55681270389675,350.0061310594501,0.6142950518004423
2013-12-04,371.32170872674817,374.41804073382247,371.2769008068899,373.99513507489365,2423778.0,AAPL,0.006043785863396156,1.0852430273441924,358.9051224929231,350.65260747167866,0.6199799905891208
2013-12-05,372.35483926978407,377.0468422184734,371.163604544663,376.9223830483654,2332877.0,AAPL,0.007826968051029892,1.093069995395222,360.37082679716224,351.34340785984705,0.6273867317571541
2013-12-06,376.49786299125657,378.958627914803,374.4206421141806,377.5068691071292,1455276.0,AAPL,0.001550680153395989,1.0946206755486183,361.7533644088811,352.1023974501375,0.6288656419802784
2013-12-09,376.877092476314,377.46025734727743,375.6820473578255,375.8861200292602,961230.0,AAPL,-0.004293296918549738,1.0903273786300685,363.00263795325594,352.80853077852385,0.624764701770602
2013-12-12,376.5897154569535,383.9240243448949,375.8896929783998,383.6374094937119,5594367.0,AAPL,0.02062137719756274,1.1109487558276312,364.63259940111027,353.61273687118484,0.6443775925478756
2013-12-13,383.3337138286562,384.4126558897272,380.2041136390405,381.5700488120536,4545561.0,AAPL,-0.005388840166517195,1.105559915661114,366.16489188058995,354.28527084435683,0.639146602345207
2013-12-17,379.35101975640913,379.36909314698494,377.4927691697525,378.5621013546,4541914.0,AAPL,-0.007883080621286398,1.0976768350398276,367.3898240880959,354.91883307281233,0.6315356693233697
2013-12-24,377.944367771861,378.6611732937342,376.7615120661165,377.4548449518563,4004682.0,AAPL,-0.0029249002971549753,1.0947519347426726,368.62693331974504,355.52072076583687,0.6287340065820873
2013-12-25,379.4192503584591,382.1840959449236,378.9740208533717,381.5477893340258,5090604.0,AAPL,0.010843533834336228,1.1055954685770089,369.9617399982565,356.3034000244178,0.6390902797535506
2013-12-26,379.7786078728859,380.6386322568077,378.5213540314123,379.0289897791397,3013776.0,AAPL,-0.00660153098851024,1.0989939375884985,371.10036044011116,357.0286017125078,0.6327170252406872
2013-12-27,378.85297580281417,383.536253202536,378.8308825510025,381.6119698912976,5983747.0,AAPL,0.006814729695644006,1.1058086672841427,372.37699021052873,357.7516105911702,0.6392526741868341
2013-12-30,382.765347080625,383.84978065622806,382.077791066738,382.2308218286605,1480818.0,AAPL,0.0016216785273774903,1.1074303458115202,373.7041559864765,358.5142848704358,0.6408185395193657
2013-12-31,381.41888976439645,387.50145456308553,380.6454294087141,386.4057649974623,3898412.0,AAPL,0.010922570683410848,1.1183529164949308,375.2627910205737,359.39103514033826,0.6513822921371152
2014-01-01,386.2703568209691,386.44948742275335,382.1239908524034,383.0576317032711,5178747.0,AAPL,-0.008664811960590657,1.1096881045343403,376.6103790387867,360.1542756303968,0.6429105955364554
2014-01-02,384.2610791014907,385.5076590566141,380.7919883591821,382.8751730320829,1714583.0,AAPL,-0.00047632172312273013,1.1092117828112176,377.547040878622,360.9517535847836,0.6424489249968899
2014-01-03,382.4534691495619,383.7309479587854,381.9268864493874,383.5326604650666,3486764.0,AAPL,0.0017172370508562462,1.1109290198620738,378.2768398758768,361.78057029280404,0.6441125487422911
2014-01-06,382.6003482261769,383.6101651605456,377.8393192749043,379.0946851438986,5891661.0,AAPL,-0.01157131003077183,1.099357709831302,378.7700807514583,362.48871084348275,0.6328832525528651
2014-01-07,377.3688395474285,378.8985626718239,375.7803111127317,378.569976763958,4348471.0,AAPL,-0.0013841090379345111,1.0979736007933676,379.2980127310037,363.12044034859565,0.6315555962715599
2014-01-08,379.14664301403394,381.6714584080184,377.6743514652512,381.39737586498745,1814320.0,AAPL,0.0074686300408666195,1.105442230834234,379.8318059111049,363.7481214456956,0.6387096923747396
2014-01-09,381.3613778870446,384.2289641856673,380.4387852557852,383.17290716228246,4783163.0,AAPL,0.00465533170821697,1.110097562542451,380.4030328919001,364.48189666849385,0.6432022741013261
2014-01-10,383.6158203384195,384.9125220853738,382.4335319657017,382.5644338485199,1719947.0,AAPL,-0.0015879862651793086,1.1085095762772719,380.8314978305815,365.18188773050974,0.6416626695363772
2014-01-13,382.8366272591741,383.76004252245497,377.32639269879166,377.5374632013232,1089319.0,AAPL,-0.013140193395989375,1.0953693828812825,380.8622518382293,365.86586434509366,0.6289430534394438
2014-01-14,378.6372710946729,380.9977927855292,377.1332905348513,380.8747480924965,4470889.0,AAPL,0.008839612532422159,1.1042089954137047,381.03064578749775,366.65389630296914,0.6373873006015974
2014-01-15,380.9019214164104,382.7453052918108,380.4457527895578,382.68329299438574,4925593.0,AAPL,0.004748398025720579,1.1089573934394252,381.370504435754,367.3928902388089,0.6419634158130371
2014-01-17,383.6679347890867,385.4840997062341,383.1276620319256,384.0738582532858,2465135.0,AAPL,0.0036337234584224998,1.1125911168978475,381.3923268737327,368.13545602691954,0.6454819277543798
2014-01-20,384.1199046144223,385.99873537707794,381.9399661673053,385.6229542482175,4888416.0,AAPL,0.004033328386307877,1.1166244452841556,381.5949721455409,368.89509916075673,0.6494015659889528
2014-01-21,387.0596590293049,387.1998655479964,384.9089217187515,385.17879164840673,1595795.0,AAPL,-0.0011518053967423114,1.1154726398874133,381.9258066602312,369.60607518529946,0.6482777126485004
2014-01-22,385.9793627323204,390.57814446806367,385.3254154632654,389.2809637435405,2882537.0,AAPL,0.010650046638284838,1.1261226865256981,382.51711259981545,370.45763843250467,0.6586573344676074
2014-01-23,390.11186635582703,390.7201481406438,389.6635853171247,390.50555609767633,5512166.0,AAPL,0.0031457802158099124,1.1292684667415078,382.965000937998,371.29094821534375,0.6617558893852763
2014-01-24,389.9494030338838,390.1511848102108,383.0715907551884,383.5834475434591,5067608.0,AAPL,-0.01772601809661789,1.1115424486448902,383.1927238262139,372.02204843174496,0.6442410539962848
2014-01-27,382.29408039936726,382.40465508271416,380.7921334755761,380.9508874321775,3697355.0,AAPL,-0.006863070156287954,1.1046793784886022,383.1596697032579,372.7004873945012,0.637579954038147
2014-01-28,381.6911199542736,386.2908661750472,381.1629831773741,384.3307272306489,2439639.0,AAPL,0.008872114254027341,1.1135514927426295,383.26466497335736,373.4349359998425,0.6461318768009479
2014-01-30,383.93448143335615,384.6987817023201,383.0483515028207,383.6760901465594,4940301.0,AAPL,-0.0017033170592594127,1.11184817568337,383.1281812308122,374.1113354653187,0.6444754652209284
2014-01-31,383.22251834665406,386.1049995819157,382.53618417537,382.7604261521992,1518395.0,AAPL,-0.0023865547472879944,1.1094616209360821,383.1133209532586,374.7485310055274,0.642158583882355
2014-02-04,383.8611927458792,386.888019817677,383.0133022514266,386.08265371605626,903487.0,AAPL,0.008679652693604156,1.118141273629686,383.2736949874573,375.44942046911603,0.650564731871796
2014-02-06,386.5624483097421,387.5354570209849,381.9863393422012,382.2903748274993,2120609.0,AAPL,-0.009822453435957668,1.1083188201937286,383.21158070557897,376.0767439812168,0.6409692249591292
2014-02-07,382.4270797201374,384.53258429724815,381.3198867649321,384.3539234645186,4805774.0,AAPL,0.005397856636988108,1.1137166768307165,383.47454262160994,376.68255330641756,0.6461905696421087
2014-02-10,383.9240948638621,385.3947978292031,382.727652505703,383.46019154102464,5475135.0,AAPL,-0.0023252837266182214,1.1113913931040984,383.71905336046325,377.29750393086056,0.6439291824651704
2014-02-11,383.5154737062497,384.612046533033,383.120343246425,384.3392166536076,1377401.0,AAPL,0.0022923503716263394,1.1136837434757247,383.8661453998942,377.8872551486568,0.6461533573721501
2014-02-12,385.8363955629283,390.2698435763943,385.0327488840475,389.3492344830862,4610732.0,AAPL,0.013035406256744153,1.126719149732469,384.1749617659344,378.54910821947766,0.6588300781851701
2014-02-13,388.1491524661394,389.8484205131338,385.6258675399344,389.63608641398827,1917103.0,AAPL,0.0007367471295607331,1.1274558968620296,384.52854439420787,379.22024245809837,0.6595558923372328
2014-02-14,388.7993480990002,389.6460871640402,386.3062122106004,387.7667192783503,5097324.0,AAPL,-0.004797725880173576,1.1226581709818562,385.04000719805924,379.86182671747133,0.6548258801731875
2014-02-17,386.8495204356936,388.1596256522792,383.0522570675468,383.7562166202439,2016427.0,AAPL,-0.010342565410384141,1.1123156055714718,385.1840806244466,380.43228976356585,0.6446782072013368
2014-02-18,385.2365570341393,386.28235272135873,383.9292034937756,385.1700285627389,1604180.0,AAPL,0.0036841408197800796,1.1159997463912519,385.3084174028642,381.0135729080404,0.6482555396354986
2014-02-20,384.9328916806955,385.0847430986784,383.1800520180714,383.3766272322837,2599855.0,AAPL,-0.004656128975422336,1.1113436174158298,385.27355585181414,381.3982667279786,0.6437177418180714
2014-02-21,384.7248833250262,387.1028596141588,384.3324957451255,386.8153142722544,2726907.0,AAPL,0.008969474912426723,1.1203130923282565,385.333173853016,381.7558394030242,0.6524185642607724
2014-02-24,387.60271010101405,390.0690558393274,387.037412404552,390.0451740969449,1664142.0,AAPL,0.008349875781849647,1.1286629681101061,385.5764929754429,382.1721455323178,0.6605909965067974
2014-02-25,388.4602809577998,388.740440245909,386.57622384066434,387.5905273504828,3364534.0,AAPL,-0.0062932370645150115,1.1223697310455911,385.49197115579005,382.56372933586636,0.6543800662150131
2014-02-26,390.17602523306647,391.2054252727235,388.2649796382744,388.4557982120269,4846899.0,AAPL,0.002232435522764087,1.124602166568355,385.3894832615075,382.9184150548476,0.6565694390900747
2014-02-27,388.0178459929015,389.2594345812573,387.2132761449414,388.1132283544132,5546098.0,AAPL,-0.0008818760311738449,1.1237202905371813,385.61597230205524,383.24571227100836,0.6557026432838057
2014-02-28,388.7124718887388,389.9241770815981,384.99711787591633,385.3471793149463,4894464.0,AAPL,-0.007126912553830911,1.1165933779833503,385.83578689619367,383.47275315580947,0.6487037796825371
2014-03-05,385.5356997528144,386.4530849310893,383.9085852463485,384.6803231798565,2377463.0,AAPL,-0.0017305333239374665,1.1148628446594129,385.85326669365406,383.6279119584392,0.647016450548249
2014-03-06,385.2238927659112,385.62899636020046,382.4629919758668,383.8124142836818,3753994.0,AAPL,-0.002256182195648493,1.1126066624637643,385.8600829005102,383.75402286197027,0.644820402721192
2014-03-07,383.7206709949012,386.86960029995055,383.5163215648647,386.8502988246488,1532063.0,AAPL,0.007915024183458685,1.1205216866472232,386.06457653413264,383.9733064378781,0.6525070847847637
2014-03-10,386.3095790206629,389.46851234754297,386.2749997391337,388.31142658851576,5296628.0,AAPL,0.0037769849688786827,1.1242986716161019,386.17601517775563,384.06678677977413,0.6562041392394825
2014-03-12,387.3982233918442,387.9576560821657,386.6492396415548,387.8625344074764,4306140.0,AAPL,-0.0011560107437039724,1.1231426608723978,386.45462315675445,384.19263649168266,0.6550683187598225
2014-03-13,388.3945868606574,390.171955788701,387.1509515192548,390.153043407166,974121.0,AAPL,0.005905465974404445,1.1290481268468022,386.74457915388683,384.42445533273394,0.6608639354815691
2014-03-14,388.6476824236264,390.7683471054575,383.3445476310734,383.4374019012333,4579233.0,AAPL,-0.01721283896002901,1.1118352878867732,386.7434396718973,384.5441064717215,0.6438715184186744
2014-03-17,383.1068195151936,384.0311610537207,381.9976912312973,383.6599752010624,3549638.0,AAPL,0.0005804684121202275,1.1124157562988934,386.70947759927003,384.5863501890622,0.6444346899838065
2014-03-18,382.67607024085294,382.7926490861327,380.3957151597263,381.3434479896122,1451357.0,AAPL,-0.006037969455208958,1.1063777868436846,386.3091882745963,384.63263935327166,0.6385732400419457
2014-03-19,382.0002231982522,383.5613136960729,381.5818687347629,382.5621380161031,3687552.0,AAPL,0.0031957806877651596,1.1095735675314495,385.9554908547021,384.65164271576776,0.6416568604499484
2014-03-20,383.92198367741696,384.1077823032236,380.4366265074023,380.69798174089857,3202400.0,AAPL,-0.004872819576113074,1.1047007479553366,385.60205397782954,384.62098591401246,0.6369400331936537
2014-03-24,382.0458463516648,382.4949076016879,381.1753359244063,381.9927149067949,3216443.0,AAPL,0.003400945704980174,1.1081016936603167,385.51387889215704,384.53272491219917,0.640216063625093
2014-03-25,380.9915744902799,382.9628281993863,378.2629839565832,378.6626554158415,5643530.0,AAPL,-0.008717599475073445,1.0993840941852433,385.1885102348122,384.4448253864506,0.6317900987095236
2014-03-26,377.0673752572516,378.365518081933,374.8838439020736,376.1035707027208,3192956.0,AAPL,-0.0067582178398616355,1.0926258763453816,384.824857408334,384.3093933398634,0.6253149116843958
2014-03-28,377.1747580917524,377.7274352767848,371.691772379242,374.0217170873706,1899293.0,AAPL,-0.0055353199956608146,1.0870905563497208,384.1851775490898,384.11917447230945,0.6200472503798615
2014-03-31,371.5519462147978,371.7430335392165,370.22743671718194,371.1234394190575,2042527.0,AAPL,-0.007748955571037164,1.0793416007786836,383.2390908151955,383.9597495578126,0.6127138120388569
2014-04-01,373.0234014042917,376.7631391966154,372.3161536240284,376.0680884131978,2703445.0,AAPL,0.013323461869938713,1.0926650626486225,382.6629688683312,383.9097117907975,0.625225131748795
2014-04-02,377.5670043930466,379.5952326645912,376.7032373490905,378.64212223963415,2658686.0,AAPL,0.00684459518300895,1.0995096578316312,382.17228506971156,383.85460671829037,0.6317381441354991
2014-04-03,378.5423973352672,381.6484721873962,378.20791399244223,380.0365406816435,4570440.0,AAPL,0.0036826817728610184,1.1031923396044925,381.7684506860731,383.79187938867756,0.6352664056881568
2014-04-07,381.14382827310914,382.6567676850617,380.7426159984965,381.908233300059,5061506.0,AAPL,0.0049250333008989955,1.1081173729053915,381.5965033853287,383.77875537770836,0.6400023019621853
2014-04-08,380.8763398651696,384.7915006167794,380.8636427689974,383.8203515592127,5374924.0,AAPL,0.005006747936882938,1.1131241208422744,381.55350480429655,383.9044131448661,0.6448404862077876
2014-04-09,384.1621830592945,386.1722433290422,383.8188203372597,385.3605400406378,2993797.0,AAPL,0.004012784822816862,1.1171369056650913,381.63091109214434,383.994128983829,0.6487375859872682
2014-04-11,385.5214563913334,386.7748440718838,384.5486710874035,386.3794891362012,2976408.0,AAPL,0.002644144871335241,1.1197810505364263,381.607370607722,384.06805290666523,0.6513158069930165
