Trade_Date,Stock,Quantity,Price,Trade_Type
2020-07-17,GOOGL,-10,469.4900503871553,SELL
2013-02-26,MSFT,25,1113.309506043852,BUY
2015-08-19,MSFT,100,881.6425318973613,BUY
2018-01-08,MSFT,25,1405.5392431869848,SELL
2008-07-08,MSFT,-10,991.9630669125175,BUY
2005-08-15,AAPL,-10,1427.0833933513243,SELL
2020-07-13,GOOGL,50,300.12349934559495,
2007-03-15,MSFT,25,599.1634444466727,SELL
2005-08-15,AAPL,100,735.8066231758892,
2001-04-17,GOOGL,,1273.618802745644,
2002-08-14,GOOGL,10,930.8226970812324,SELL
2005-03-14,AAPL,,1237.63155540647,SELL
2024-10-07,GOOGL,50,422.99872929682306,
2014-12-23,AAPL,-10,930.8226970812324,
2023-04-25,AAPL,100,847.886192667285,
2010-02-03,AAPL,-10,950.2313129859263,
2018-12-17,AAPL,-10,1299.0543122967472,SELL
2003-10-15,GOOGL,-10,668.0647738535729,BUY
2001-09-04,GOOGL,,333.99689090145625,BUY
2004-11-29,GOOGL,50,735.8066231758892,
2024-02-09,AAPL,25,860.2698092253605,
2013-10-22,GOOGL,-10,1287.615078660282,BUY
2005-04-08,MSFT,25,206.12801048063818,
2010-10-01,AAPL,50,722.6341108296252,
2000-12-28,MSFT,25,1050.7694626054117,SELL
2013-04-25,AAPL,,158.6575391318102,BUY
2015-10-05,MSFT,100,974.2747358037313,
2007-06-05,GOOGL,25,316.07493851827894,BUY
2011-07-05,GOOGL,25,722.6341108296252,SELL
2024-11-01,MSFT,,539.5856611230623,
2016-11-29,AAPL,10,1273.618802745644,
2010-02-12,AAPL,-10,1471.5373890775506,BUY
2005-05-19,AAPL,10,96.5891278330169,
2009-07-07,MSFT,-10,1405.5392431869848,
2016-09-05,GOOGL,25,1287.615078660282,SELL
2003-10-08,AAPL,25,950.2313129859263,BUY
2015-12-21,GOOGL,100,804.5966122789695,SELL
2010-02-10,GOOGL,25,1075.564040749409,BUY
2018-08-08,AAPL,10,1342.6989918266363,BUY
2003-08-15,AAPL,25,206.12801048063818,
2002-09-12,AAPL,50,930.8226970812324,BUY
2001-10-23,AAPL,,1276.1570605957027,
2010-02-24,MSFT,50,905.4261586463604,
2001-07-26,MSFT,-10,847.2522611561685,
2004-01-21,AAPL,25,238.14098392124959,
2009-04-03,GOOGL,10,722.6341108296252,
2024-02-15,GOOGL,-10,333.99689090145625,SELL
2016-02-25,GOOGL,50,,BUY
2014-01-13,AAPL,-10,173.2066279332344,
2008-10-03,MSFT,100,448.48422167034516,BUY
2000-03-10,MSFT,10,123.02245972476891,SELL
2009-06-25,AAPL,100,1050.7694626054117,SELL
2015-11-11,AAPL,25,1427.0833933513243,
2002-02-06,GOOGL,10,931.8194496740127,
2024-11-14,GOOGL,10,1273.618802745644,
2022-01-20,MSFT,50,1050.7694626054117,BUY
2003-03-14,AAPL,50,228.36887709204802,BUY
2023-01-19,AAPL,-10,599.1634444466727,BUY
2003-06-19,AAPL,,,
2005-04-21,AAPL,50,435.9958273632371,BUY
2002-08-20,GOOGL,50,1075.564040749409,
2010-10-18,GOOGL,100,1276.064015004278,
2016-04-11,AAPL,-10,333.96179497891234,
2024-12-31,MSFT,50,1471.5373890775506,
2022-08-25,GOOGL,50,668.0647738535729,SELL
2012-08-22,AAPL,100,481.28184038163363,BUY
2004-07-12,AAPL,-10,160.29830748547027,
2003-11-17,GOOGL,25,847.2522611561685,
2021-07-16,GOOGL,100,881.6425318973613,SELL
2006-09-19,MSFT,25,1427.0833933513243,
2022-10-05,AAPL,,448.48422167034516,SELL
2022-08-24,GOOGL,-10,214.16244799432383,
2007-12-07,GOOGL,,469.4900503871553,SELL
2018-09-18,MSFT,100,422.99872929682306,BUY
2018-12-25,AAPL,-10,134.508137471393,SELL
2009-01-26,GOOGL,,770.3708765006643,SELL
2004-02-27,AAPL,50,173.2066279332344,SELL
2002-07-05,AAPL,100,824.1571029472392,SELL
2012-10-05,AAPL,25,300.12349934559495,SELL
2021-04-08,AAPL,100,860.2698092253605,
2000-07-18,MSFT,10,1050.7694626054117,SELL
2019-12-11,AAPL,,1299.0543122967472,SELL
2013-01-21,AAPL,,1370.5049912098395,SELL
2007-09-21,AAPL,,722.6341108296252,
2010-03-11,GOOGL,-10,930.8226970812324,SELL
2018-08-06,GOOGL,100,1096.719753225942,
2012-08-14,MSFT,25,144.98569050777004,SELL
2009-06-03,AAPL,,607.8358483226,
2012-02-06,AAPL,100,683.2019299875964,
2017-05-24,AAPL,100,931.8194496740127,SELL
2022-10-27,GOOGL,-10,722.6341108296252,
2006-01-27,GOOGL,-10,539.5856611230623,SELL
2022-04-29,AAPL,-10,1090.8937059872794,BUY
2019-04-11,MSFT,-10,422.99872929682306,SELL
2019-03-21,GOOGL,100,228.36887709204802,
2020-01-17,MSFT,25,481.28184038163363,SELL
2000-12-20,GOOGL,25,847.2522611561685,BUY
2022-03-01,MSFT,25,722.6341108296252,SELL
2009-12-21,GOOGL,,931.1743046274764,SELL
2021-04-26,MSFT,,683.2019299875964,SELL
2006-03-09,GOOGL,50,931.8194496740127,
2015-04-13,AAPL,50,300.12349934559495,BUY
2010-06-07,AAPL,50,1405.5392431869848,
2024-02-13,AAPL,100,974.2747358037313,SELL
2014-05-20,AAPL,10,1237.63155540647,BUY
2017-06-16,AAPL,-10,481.28184038163363,
2011-08-19,AAPL,-10,1148.487264612295,BUY
2015-03-24,MSFT,-10,435.9958273632371,BUY
2004-11-04,GOOGL,50,1418.1099559483628,BUY
2007-06-14,GOOGL,25,881.6425318973613,BUY
2022-12-09,GOOGL,,1418.1099559483628,BUY
2019-08-16,MSFT,25,333.96179497891234,
2022-01-18,AAPL,-10,860.2698092253605,BUY
2016-09-13,AAPL,-10,453.1778172311366,
2009-10-07,GOOGL,-10,422.99872929682306,
2002-09-24,MSFT,-10,668.0647738535729,
2013-04-18,GOOGL,50,469.4900503871553,SELL
2003-10-13,GOOGL,25,1471.5373890775506,
2000-10-18,MSFT,25,970.3834283425882,SELL
2020-12-22,AAPL,-10,404.98695590343385,BUY
2007-12-12,GOOGL,10,847.2522611561685,
2020-08-12,AAPL,100,1075.564040749409,BUY
2008-01-09,MSFT,-10,668.0647738535729,SELL
2006-05-04,AAPL,,453.1778172311366,
2003-07-31,AAPL,,847.886192667285,BUY
2015-05-29,MSFT,10,722.6341108296252,SELL
2010-02-24,GOOGL,,453.1778172311366,BUY
2008-08-26,MSFT,50,1276.064015004278,SELL
2010-08-18,MSFT,100,1291.844776074836,
2006-02-28,GOOGL,25,675.6923181782481,BUY
2001-06-08,MSFT,,847.2522611561685,SELL
2020-03-03,AAPL,-10,134.508137471393,BUY
2014-11-27,GOOGL,-10,1427.0833933513243,
2005-11-29,MSFT,10,1050.7694626054117,
2023-08-08,AAPL,,1113.309506043852,BUY
2016-04-11,AAPL,25,453.1778172311366,SELL
2022-02-17,GOOGL,50,296.1332229764703,SELL
2002-02-20,MSFT,,1370.5049912098395,SELL
2004-03-17,AAPL,100,237.3399083632746,
2023-07-21,AAPL,100,539.5856611230623,SELL
2004-12-24,GOOGL,10,1342.6989918266363,SELL
2024-10-10,MSFT,100,173.2066279332344,BUY
2016-06-30,MSFT,-10,722.6341108296252,SELL
2011-01-07,AAPL,25,599.1634444466727,SELL
2007-03-15,AAPL,,126.19736282569397,SELL
2006-04-26,GOOGL,-10,593.6157877532188,
2015-06-25,AAPL,,1273.618802745644,SELL
2001-03-06,GOOGL,10,160.29830748547027,SELL
2013-08-21,MSFT,25,593.6157877532188,BUY
2009-06-29,MSFT,25,1370.5049912098395,
2020-03-16,GOOGL,-10,1113.309506043852,BUY
2020-01-20,MSFT,100,1418.1099559483628,SELL
2018-02-12,GOOGL,10,404.98695590343385,SELL
2018-12-27,GOOGL,100,296.1332229764703,
2005-01-03,GOOGL,50,160.29830748547027,SELL
2020-10-07,MSFT,25,448.48422167034516,BUY
2014-10-20,GOOGL,,316.07493851827894,SELL
2002-03-06,AAPL,25,126.19736282569397,SELL
2012-07-06,AAPL,10,950.2313129859263,BUY
2006-11-24,GOOGL,,316.07493851827894,SELL
2016-11-04,AAPL,10,847.2522611561685,BUY
2001-10-24,MSFT,25,930.8226970812324,BUY
2024-09-24,AAPL,25,1133.6586330898024,BUY
2021-11-04,MSFT,,214.16244799432383,BUY
2012-06-13,GOOGL,100,1441.118817521367,BUY
2013-07-26,AAPL,100,134.508137471393,SELL
2014-11-04,MSFT,50,453.1778172311366,BUY
2024-03-05,MSFT,100,683.2019299875964,BUY
2020-04-15,GOOGL,10,1148.487264612295,
2006-11-21,AAPL,-10,1427.0833933513243,
2005-08-01,MSFT,,1370.5049912098395,BUY
2000-05-10,MSFT,100,1113.309506043852,
2018-01-29,AAPL,25,860.2698092253605,BUY
2011-10-27,GOOGL,50,599.1634444466727,SELL
2006-09-12,GOOGL,100,134.508137471393,BUY
2014-03-18,GOOGL,-10,1113.309506043852,
2016-10-18,AAPL,25,206.12801048063818,BUY
2000-04-03,MSFT,50,1273.618802745644,BUY
2008-11-12,AAPL,-10,970.3834283425882,SELL
2011-06-15,AAPL,25,422.99872929682306,
2003-11-26,AAPL,10,158.6575391318102,SELL
2017-06-09,AAPL,100,160.29830748547027,BUY
2014-12-16,GOOGL,100,160.29830748547027,SELL
2001-03-23,MSFT,-10,950.2313129859263,
2004-09-30,AAPL,50,1276.064015004278,SELL
2013-01-02,GOOGL,10,143.06390607550202,BUY
2012-02-21,AAPL,25,593.6157877532188,
2021-06-04,AAPL,100,1038.1476580225105,
2017-08-15,GOOGL,10,333.99689090145625,SELL
2007-03-06,GOOGL,,1370.5049912098395,SELL
2009-08-11,MSFT,-10,735.8066231758892,SELL
2018-03-19,MSFT,50,722.6341108296252,SELL
2005-12-21,GOOGL,25,593.6157877532188,SELL
2015-06-22,AAPL,-10,238.14098392124959,SELL
2022-07-05,MSFT,,722.6341108296252,SELL
2016-04-28,MSFT,-10,1471.5373890775506,SELL
2008-11-10,GOOGL,50,333.99689090145625,SELL
2012-06-11,AAPL,,1427.0833933513243,SELL
2002-07-11,AAPL,,186.97707567858555,
2004-09-29,GOOGL,10,1291.844776074836,SELL
2019-07-05,AAPL,100,930.8226970812324,BUY
2014-09-12,AAPL,25,1418.1099559483628,BUY
2011-03-15,GOOGL,100,469.4900503871553,BUY
2020-12-14,MSFT,10,683.2019299875964,
2022-07-20,AAPL,100,238.14098392124959,BUY
2006-08-30,AAPL,50,675.6923181782481,
2010-09-08,AAPL,10,1096.719753225942,SELL
2017-04-12,MSFT,50,860.2698092253605,SELL
2010-08-09,MSFT,-10,126.19736282569397,BUY
2001-04-23,AAPL,10,1287.615078660282,
2012-11-06,MSFT,50,1471.5373890775506,SELL
2004-08-02,MSFT,50,237.3399083632746,
2017-05-02,MSFT,25,422.99872929682306,BUY
2022-07-07,AAPL,,1291.844776074836,
2018-01-11,MSFT,10,931.8194496740127,BUY
2016-10-12,MSFT,25,1370.5049912098395,BUY
2003-07-30,AAPL,25,950.2313129859263,BUY
2023-11-30,GOOGL,,735.8066231758892,SELL
2013-03-13,GOOGL,50,316.07493851827894,BUY
2009-09-10,AAPL,,1169.6754410803278,BUY
2020-07-15,MSFT,-10,186.97707567858555,
2005-10-10,AAPL,10,881.6425318973613,
2005-02-14,GOOGL,25,599.1634444466727,BUY
2009-06-29,AAPL,-10,126.19736282569397,
2010-12-06,GOOGL,50,931.8194496740127,SELL
2017-10-25,AAPL,10,1342.6989918266363,BUY
2000-02-23,AAPL,10,435.9958273632371,
2002-04-19,MSFT,,593.6157877532188,BUY
2016-03-08,MSFT,-10,214.16244799432383,SELL
2019-07-24,GOOGL,50,143.06390607550202,BUY
2002-10-21,AAPL,10,1405.5392431869848,SELL
2003-12-09,AAPL,-10,1237.63155540647,
2008-10-06,GOOGL,,237.3399083632746,BUY
2020-01-03,GOOGL,-10,722.6341108296252,SELL
2002-07-22,MSFT,10,974.2747358037313,BUY
2012-08-30,MSFT,10,448.48422167034516,SELL
2001-09-27,AAPL,-10,974.2747358037313,BUY
2001-10-11,GOOGL,10,1169.6754410803278,
2020-12-17,AAPL,50,453.1778172311366,SELL
2016-09-29,AAPL,50,881.6425318973613,BUY
2004-07-26,AAPL,50,1050.7694626054117,SELL
2012-07-05,MSFT,50,1427.0833933513243,
2002-03-22,AAPL,50,1423.7979660389822,
2001-08-27,MSFT,100,333.99689090145625,
2013-03-13,MSFT,25,950.2313129859263,SELL
2003-11-12,AAPL,100,1273.618802745644,SELL
2016-01-13,GOOGL,-10,1299.0543122967472,BUY
2005-12-15,GOOGL,10,448.48422167034516,BUY
2005-06-16,GOOGL,25,970.3834283425882,BUY
2021-07-28,AAPL,25,931.8194496740127,
2008-03-07,GOOGL,10,593.6157877532188,SELL
2002-03-14,AAPL,10,1370.5049912098395,BUY
2006-07-10,AAPL,25,134.508137471393,
2000-02-25,AAPL,-10,160.29830748547027,SELL
2005-05-31,GOOGL,25,930.8226970812324,BUY
2014-08-20,AAPL,10,689.9943531209287,SELL
2021-01-11,AAPL,,231.3402849466228,SELL
2003-03-20,AAPL,10,453.1778172311366,BUY
2018-06-29,MSFT,50,599.1634444466727,SELL
2012-05-22,AAPL,-10,847.2522611561685,
2019-12-25,AAPL,,881.6425318973613,SELL
2005-12-15,GOOGL,100,950.2313129859263,BUY
2005-05-05,MSFT,-10,905.4261586463604,BUY
2000-01-17,MSFT,50,316.07493851827894,SELL
2001-01-31,MSFT,50,735.8066231758892,SELL
2021-09-15,GOOGL,100,404.98695590343385,SELL
2011-07-18,AAPL,,735.8066231758892,BUY
2012-06-07,GOOGL,25,668.0647738535729,
2014-01-23,MSFT,100,931.8194496740127,SELL
2009-11-09,MSFT,10,243.57707337832,SELL
2023-06-05,GOOGL,25,1237.63155540647,
2015-09-08,MSFT,-10,991.9630669125175,
2003-06-03,GOOGL,50,1299.0543122967472,BUY
2023-05-01,MSFT,10,1075.564040749409,
2008-01-18,AAPL,,847.886192667285,BUY
2006-04-26,GOOGL,10,404.98695590343385,
2005-10-07,GOOGL,,1276.064015004278,BUY
2015-05-21,GOOGL,50,123.02245972476891,BUY
2005-03-11,GOOGL,50,804.5966122789695,SELL
2011-09-19,AAPL,,931.1743046274764,
2001-08-09,GOOGL,25,123.02245972476891,SELL
2010-12-27,GOOGL,,316.07493851827894,BUY
2015-03-17,GOOGL,25,1405.5392431869848,
2004-12-06,MSFT,-10,607.8358483226,
2013-10-03,AAPL,10,860.7288311536284,BUY
2016-05-31,MSFT,25,1370.5049912098395,SELL
2003-10-20,GOOGL,,722.6341108296252,
2014-07-21,AAPL,100,1291.844776074836,BUY
2001-07-05,AAPL,25,1237.63155540647,
2009-04-24,GOOGL,25,231.3402849466228,
2013-04-19,MSFT,,1075.564040749409,BUY
2003-10-09,GOOGL,-10,1418.1099559483628,BUY
2009-09-09,MSFT,-10,881.6425318973613,BUY
2004-08-25,AAPL,100,593.6157877532188,SELL
2024-03-19,MSFT,-10,469.4900503871553,SELL
2014-01-20,AAPL,50,1038.1476580225105,SELL
2015-03-13,MSFT,10,404.98695590343385,
2018-08-30,AAPL,,1291.844776074836,
2020-03-16,AAPL,10,1133.6586330898024,SELL
2008-11-14,MSFT,100,1090.8937059872794,BUY
2015-09-04,AAPL,-10,668.0647738535729,
2022-09-12,AAPL,-10,1299.0543122967472,SELL
2003-03-13,AAPL,50,333.96179497891234,SELL
2013-01-29,AAPL,25,847.886192667285,
2012-01-19,MSFT,-10,1342.6989918266363,BUY
2005-09-08,MSFT,50,404.98695590343385,
2004-06-24,MSFT,25,930.8226970812324,
2010-05-28,MSFT,25,228.36887709204802,
2014-01-20,MSFT,25,1441.118817521367,SELL
2021-03-01,MSFT,100,931.1743046274764,
2007-03-13,MSFT,10,1148.487264612295,BUY
2016-08-24,GOOGL,-10,1075.564040749409,
2021-09-08,GOOGL,50,333.99689090145625,BUY
2019-03-18,GOOGL,-10,1405.5392431869848,SELL
2013-09-16,MSFT,,974.2747358037313,BUY
2022-03-02,MSFT,25,539.5856611230623,SELL
2007-12-05,GOOGL,100,770.3708765006643,BUY
2003-01-09,AAPL,,905.4261586463604,BUY
2020-06-10,GOOGL,25,186.97707567858555,SELL
2012-12-04,GOOGL,100,126.19736282569397,BUY
2000-11-30,GOOGL,50,722.6341108296252,
2019-05-10,GOOGL,10,1299.0543122967472,
2006-02-21,AAPL,10,481.28184038163363,
2009-09-21,GOOGL,25,847.2522611561685,BUY
2013-10-10,MSFT,25,404.98695590343385,
2021-02-19,MSFT,50,881.6425318973613,BUY
2007-05-08,MSFT,,1276.064015004278,
2017-06-28,MSFT,,675.6923181782481,BUY
2001-06-27,GOOGL,50,1471.5373890775506,
2001-02-15,GOOGL,,214.16244799432383,SELL
2013-01-02,MSFT,50,296.1332229764703,BUY
2018-12-11,GOOGL,10,126.19736282569397,
2015-07-17,GOOGL,25,722.6341108296252,
2019-02-28,GOOGL,,974.2747358037313,BUY
2014-02-06,MSFT,25,689.9943531209287,SELL
2024-10-21,GOOGL,100,231.3402849466228,
2009-09-18,AAPL,50,991.9630669125175,SELL
2020-09-22,MSFT,,333.99689090145625,SELL
2022-02-22,AAPL,50,238.14098392124959,SELL
2014-01-10,MSFT,100,1441.118817521367,BUY
2021-11-16,MSFT,-10,668.0647738535729,
2011-08-04,GOOGL,50,1291.844776074836,BUY
2007-09-27,GOOGL,50,1096.719753225942,BUY
2008-03-26,AAPL,50,1418.1099559483628,SELL
2012-02-23,MSFT,100,1291.844776074836,BUY
2015-10-27,GOOGL,,435.9958273632371,SELL
2017-12-19,AAPL,100,1276.064015004278,SELL
2023-05-09,AAPL,25,860.2698092253605,
2015-02-17,MSFT,100,1273.618802745644,BUY
2009-01-14,AAPL,-10,905.4261586463604,SELL
2000-02-07,GOOGL,25,1405.5392431869848,
2022-08-15,GOOGL,25,1038.1476580225105,SELL
2004-09-29,GOOGL,100,824.1571029472392,
2020-07-22,MSFT,10,539.5856611230623,SELL
2015-01-07,MSFT,100,1276.1570605957027,BUY
2001-12-04,MSFT,,599.1634444466727,BUY
2010-12-23,MSFT,50,144.98569050777004,SELL
2002-06-07,AAPL,25,1276.064015004278,SELL
2014-03-06,GOOGL,-10,1273.618802745644,SELL
2005-05-31,MSFT,10,1075.564040749409,BUY
2001-10-08,GOOGL,10,214.16244799432383,
2008-06-25,MSFT,-10,675.6923181782481,SELL
2022-11-10,AAPL,-10,905.4261586463604,
2009-09-17,MSFT,50,599.1634444466727,
2000-08-31,GOOGL,,214.16244799432383,
2007-11-14,GOOGL,10,300.12349934559495,BUY
2005-03-14,GOOGL,-10,905.4261586463604,
2009-06-22,MSFT,10,1287.615078660282,SELL
2000-08-07,GOOGL,25,296.1332229764703,BUY
2003-02-05,AAPL,-10,1075.564040749409,SELL
2022-03-25,MSFT,50,404.98695590343385,SELL
2003-05-23,GOOGL,,1050.7694626054117,
2005-09-30,GOOGL,10,689.9943531209287,BUY
2019-12-09,GOOGL,50,316.07493851827894,BUY
2011-08-05,GOOGL,100,422.99872929682306,BUY
2020-09-16,MSFT,100,539.5856611230623,
2021-06-10,GOOGL,-10,333.96179497891234,BUY
2004-03-24,AAPL,-10,599.1634444466727,BUY
2022-10-03,AAPL,,214.16244799432383,
2022-11-21,MSFT,,539.5856611230623,
2023-03-17,AAPL,-10,1427.0833933513243,SELL
2016-04-19,AAPL,50,1169.6754410803278,
2012-07-02,GOOGL,25,668.0647738535729,BUY
2002-11-13,AAPL,,824.1571029472392,BUY
2012-01-26,MSFT,25,804.5966122789695,BUY
2008-09-09,MSFT,100,453.1778172311366,SELL
2001-07-18,MSFT,25,1237.63155540647,
2008-06-26,GOOGL,,1370.5049912098395,BUY
2019-08-20,AAPL,10,1096.719753225942,BUY
2016-03-21,GOOGL,10,1276.1570605957027,SELL
2017-06-14,GOOGL,100,931.1743046274764,BUY
2003-07-09,MSFT,25,300.12349934559495,BUY
2000-08-01,GOOGL,25,333.99689090145625,SELL
2023-07-13,GOOGL,-10,243.57707337832,SELL
2011-06-20,GOOGL,-10,143.06390607550202,BUY
2009-09-18,MSFT,100,735.8066231758892,SELL
2019-01-04,MSFT,25,970.3834283425882,BUY
2003-03-21,MSFT,-10,1427.0833933513243,SELL
2008-10-02,MSFT,,974.2747358037313,SELL
2010-11-08,GOOGL,50,722.6341108296252,SELL
2005-07-22,MSFT,25,770.3708765006643,BUY
2000-09-13,GOOGL,10,770.3708765006643,
2011-07-14,AAPL,,143.06390607550202,
2023-12-15,GOOGL,,1418.1099559483628,SELL
2006-03-08,AAPL,50,435.9958273632371,SELL
2009-01-15,MSFT,10,228.36887709204802,
2008-09-19,MSFT,100,173.2066279332344,SELL
2019-07-22,GOOGL,100,1169.6754410803278,BUY
2020-10-28,GOOGL,-10,1427.0833933513243,SELL
2006-07-27,GOOGL,10,931.8194496740127,BUY
2019-06-07,GOOGL,50,1276.1570605957027,
2014-12-24,GOOGL,50,1441.118817521367,BUY
2022-06-15,AAPL,25,539.5856611230623,SELL
2021-02-03,GOOGL,10,1273.618802745644,BUY
2023-05-02,GOOGL,100,539.5856611230623,BUY
2011-06-22,GOOGL,25,,SELL
2005-04-20,AAPL,,1133.6586330898024,
2012-08-24,MSFT,50,160.29830748547027,SELL
2013-12-30,AAPL,10,1276.064015004278,
2019-02-28,GOOGL,100,847.2522611561685,BUY
2018-06-15,AAPL,100,1273.618802745644,SELL
2016-12-02,MSFT,-10,1405.5392431869848,SELL
2012-01-09,MSFT,-10,1423.7979660389822,BUY
2014-04-02,GOOGL,-10,1096.719753225942,SELL
2018-09-20,AAPL,10,404.98695590343385,
2010-08-11,MSFT,100,1276.1570605957027,
2007-03-02,MSFT,100,970.3834283425882,SELL
2018-05-08,MSFT,-10,1441.118817521367,SELL
2015-11-17,MSFT,-10,1096.719753225942,
2001-12-06,AAPL,,160.29830748547027,BUY
2018-12-27,MSFT,-10,96.5891278330169,SELL
2015-05-14,MSFT,10,1427.0833933513243,BUY
2014-12-22,AAPL,-10,1273.618802745644,
2021-03-12,MSFT,,1133.6586330898024,SELL
2010-02-17,MSFT,-10,1405.5392431869848,SELL
2009-11-16,MSFT,50,300.12349934559495,BUY
2004-09-28,MSFT,10,607.8358483226,
2003-03-13,MSFT,100,860.2698092253605,BUY
2002-04-10,GOOGL,25,1299.0543122967472,BUY
2023-10-05,GOOGL,100,1287.615078660282,SELL
2003-02-04,GOOGL,100,1273.618802745644,
2013-01-03,GOOGL,10,539.5856611230623,SELL
2020-06-08,MSFT,100,783.4707780217186,
2002-11-12,AAPL,25,1291.844776074836,SELL
2000-02-04,AAPL,10,950.2313129859263,BUY
2022-11-14,MSFT,25,469.4900503871553,
2014-05-29,AAPL,100,804.5966122789695,SELL
2024-06-06,MSFT,50,144.98569050777004,BUY
2021-01-04,GOOGL,10,974.2747358037313,BUY
2010-05-10,GOOGL,50,881.6425318973613,BUY
2024-10-31,MSFT,25,333.99689090145625,BUY
2001-03-13,MSFT,50,1038.1476580225105,
2015-12-24,AAPL,50,824.1571029472392,SELL
